time,seconds_elapsed,z,y,x
1717011034602537500,0.093537353515625,1.7625932693481445,0.5818624496459961,-0.3483428955078125
1717011034642515700,0.133515625,-0.7515983581542969,-0.9911497831344604,1.5192126035690308
1717011034702513200,0.19351318359375,-3.007938861846924,-0.9435584545135498,0.45423078536987305
1717011034762510600,0.253510498046875,1.7402458190917969,1.9748282432556152,-4.152979850769043
1717011034822538800,0.313538818359375,0.36197376251220703,-0.9697701930999756,2.135662794113159
1717011034882536200,0.3735361328125,-1.787008285522461,-0.28263282775878906,3.9229073524475098
1717011034942534000,0.433533935546875,3.8546247482299805,-1.2325104475021362,2.7095797061920166
1717011035002531300,0.49353125,-2.3078250885009766,-0.2990295886993408,0.5600242018699646
1717011035062529000,0.553529052734375,-0.0053882598876953125,-0.6500105857849121,2.677340030670166
1717011035122526500,0.6135263671875,1.2011690139770508,0.5459866523742676,2.6637935638427734
1717011035182524000,0.67352392578125,2.647397994995117,0.21294069290161133,-1.1763057708740234
1717011035242521600,0.733521484375,-0.19957447052001953,-0.5481834411621094,0.2577641010284424
1717011035302519000,0.79351904296875,-2.238283157348633,-2.185978889465332,-0.3335988521575928
1717011035362516700,0.853516845703125,-1.6326775550842285,-3.564624309539795,-3.006202459335327
1717011035422514200,0.91351416015625,-2.9799909591674805,-5.929140090942383,-2.4749295711517334
1717011035482512000,0.973511962890625,-4.09915828704834,-5.177962303161621,-1.9108126163482666
1717011035542540000,1.0335400390625,-3.127335786819458,-5.685842990875244,1.8176937103271484
1717011035602537500,1.093537353515625,1.5420591831207275,-5.246861457824707,1.952425479888916
1717011035662535200,1.15353515625,-0.0469207763671875,-4.302350044250488,2.199954032897949
1717011035722532600,1.21353271484375,2.0838301181793213,-3.6182312965393066,5.166067123413086
1717011035782530000,1.273530029296875,3.31783390045166,-1.2464773654937744,5.059638977050781
1717011035842527700,1.33352783203125,3.9339771270751953,0.1223609447479248,4.789803504943848
1717011035902525200,1.393525146484375,3.2997548580169678,1.5163207054138184,4.737303733825684
1717011035962523000,1.45352294921875,2.742619514465332,2.881404161453247,4.620965957641602
1717011036022520300,1.513520263671875,1.1199510097503662,4.766127109527588,3.4813036918640137
1717011036082517800,1.573517822265625,1.3916009664535522,7.6372971534729,2.0264892578125
1717011036142515500,1.633515380859375,1.7560296058654785,5.2551679611206055,1.848832607269287
1717011036202513200,1.69351318359375,0.4201708436012268,4.408716678619385,4.09019660949707
1717011036262510600,1.753510498046875,0.6355927586555481,3.546158790588379,2.642764091491699
1717011036322538800,1.813538818359375,0.7280465364456177,1.5585131645202637,2.3786096572875977
1717011036382536200,1.8735361328125,0.09641432762145996,0.41237831115722656,1.7228927612304688
1717011036442534000,1.933533935546875,-0.5379661321640015,-1.2606375217437744,1.638504981994629
1717011036502531300,1.99353125,-0.6422638893127441,-3.227942705154419,1.930856704711914
1717011036562529000,2.053529052734375,1.1633977890014648,-3.0297956466674805,1.1380033493041992
1717011036622526500,2.1135263671875,0.7375552654266357,-2.022437334060669,-2.411670684814453
1717011036682524000,2.17352392578125,-1.2725296020507812,-4.322221279144287,-1.5808959007263184
1717011036742521600,2.233521484375,-0.9888427257537842,-4.79560661315918,-1.9911761283874512
1717011036802519000,2.29351904296875,0.44038522243499756,-3.239670515060425,-1.4492683410644531
1717011036862516700,2.353516845703125,-0.10374391078948975,-3.0870959758758545,-2.2460083961486816
1717011036922514400,2.413514404296875,-1.4159634113311768,-3.173261880874634,-2.7605295181274414
1717011036982511900,2.473511962890625,-1.8529725074768066,-3.571403980255127,-2.9661312103271484
1717011037042540000,2.5335400390625,-0.6003372669219971,-3.748835563659668,-0.6095695495605469
1717011037102537500,2.593537353515625,0.7125240564346313,-2.261545419692993,2.8079471588134766
1717011037162535000,2.653534912109375,0.6044996976852417,-1.4507131576538086,3.7990922927856445
1717011037222532600,2.71353271484375,1.0513994693756104,3.5984597206115723,1.981374740600586
1717011037282530000,2.773530029296875,1.320515751838684,2.633934736251831,0.7740697860717773
1717011037342527700,2.83352783203125,-0.22459810972213745,1.707273006439209,2.481241226196289
1717011037402525200,2.893525146484375,1.0970209836959839,4.3635454177856445,3.1432809829711914
1717011037462523000,2.95352294921875,0.7468719482421875,4.197531223297119,0.6581020355224609
1717011037522520300,3.013520263671875,-0.34042173624038696,3.6648528575897217,2.170933723449707
1717011037582518000,3.07351806640625,0.4109470248222351,2.8154170513153076,1.9782991409301758
1717011037642515700,3.133515625,1.673208475112915,1.028285026550293,1.4857196807861328
1717011037702513200,3.19351318359375,0.7971958518028259,-0.28081607818603516,3.077484130859375
1717011037762510600,3.253510498046875,0.1978299617767334,-0.7196512222290039,2.6767921447753906
1717011037822538800,3.313538818359375,0.03480076789855957,-1.2674133777618408,1.0740251541137695
1717011037882536200,3.3735361328125,-0.4651123285293579,-3.493900775909424,1.2959489822387695
1717011037942534000,3.433533935546875,-0.3815666437149048,-3.661849021911621,0.7623958587646484
1717011038002531300,3.49353125,-0.5412521362304688,-3.592343807220459,-0.9337215423583984
1717011038062529000,3.553529052734375,-0.4888976216316223,-4.335183143615723,-2.4801673889160156
1717011038122526500,3.6135263671875,-1.1105009317398071,-5.071181297302246,-3.4460391998291016
1717011038182524000,3.67352392578125,-0.6945054531097412,-5.387439250946045,-3.1854119300842285
1717011038242521600,3.733521484375,0.5225117206573486,-4.7985758781433105,-2.6929097175598145
1717011038302519000,3.79351904296875,0.1903151273727417,-5.249890327453613,-1.5870943069458008
1717011038362516700,3.853516845703125,-0.0010982751846313477,-3.8963186740875244,-0.27696800231933594
